t,goodput,throttled,offered,type,name
1560.382851, 64, 82, 68, client, client_0_150.00
1560.382851, 67, 83, 68, client, client_1_150.00
1560.382851, 64, 83, 67, client, client_2_150.00
1560.382851, 10, 0, 10, client, client_3_10.00
1561.383948, 203, 184, 387, server, server
1561.383948, 19, 25, 125, client, client_0_150.00
1561.383948, 125, 25, 125, client, client_1_150.00
1561.383948, 56, 24, 127, client, client_2_150.00
1561.383948, 3, 0, 10, client, client_3_10.00
1562.387465, 199, 179, 378, server, server
1562.387465, 9, 40, 111, client, client_0_150.00
1562.387465, 107, 43, 107, client, client_1_150.00
1562.387465, 80, 0, 150, client, client_2_150.00
1562.387465, 3, 0, 10, client, client_3_10.00
1563.389517, 201, 11, 212, server, server
1563.389517, 49, 99, 51, client, client_0_150.00
1563.389517, 53, 98, 53, client, client_1_150.00
1563.389517, 90, 52, 98, client, client_2_150.00
1563.389517, 9, 0, 10, client, client_3_10.00
1564.390614, 198, 9, 207, server, server
1564.390614, 63, 84, 66, client, client_0_150.00
1564.390614, 63, 85, 65, client, client_1_150.00
1564.390614, 62, 85, 66, client, client_2_150.00
1564.390614, 10, 0, 10, client, client_3_10.00
1565.394132, 196, 8, 204, server, server
1565.394132, 61, 85, 66, client, client_0_150.00
1565.394132, 64, 86, 64, client, client_1_150.00
1565.394132, 62, 86, 64, client, client_2_150.00
1565.394132, 9, 0, 10, client, client_3_10.00
1566.396184, 208, 86, 294, server, server
1566.396184, 120, 22, 128, client, client_0_150.00
1566.396184, 58, 23, 128, client, client_1_150.00
1566.396184, 20, 122, 28, client, client_2_150.00
1566.396184, 10, 0, 10, client, client_3_10.00
1567.397281, 153, 77, 230, server, server
1567.397281, 97, 46, 104, client, client_0_150.00
1567.397281, 40, 45, 105, client, client_1_150.00
1567.397281, 6, 140, 11, client, client_2_150.00
1567.397281, 10, 0, 10, client, client_3_10.00
1568.400798, 237, 6, 243, server, server
1568.400798, 74, 73, 78, client, client_0_150.00
1568.400798, 79, 71, 79, client, client_1_150.00
1568.400798, 75, 74, 76, client, client_2_150.00
1568.400798, 9, 0, 10, client, client_3_10.00
1569.402850, 210, 9, 219, server, server
1569.402850, 69, 81, 69, client, client_0_150.00
1569.402850, 69, 81, 70, client, client_1_150.00
1569.402850, 63, 80, 70, client, client_2_150.00
1569.402850, 9, 0, 10, client, client_3_10.00
1570.403947, 198, 9, 207, server, server
1570.403947, 64, 86, 64, client, client_0_150.00
1570.403947, 65, 84, 66, client, client_1_150.00
1570.403947, 59, 84, 67, client, client_2_150.00
1570.403947, 10, 0, 10, client, client_3_10.00
1571.407464, 204, 83, 287, server, server
1571.407464, 120, 25, 126, client, client_0_150.00
1571.407464, 20, 124, 26, client, client_1_150.00
1571.407464, 54, 25, 125, client, client_2_150.00
1571.407464, 10, 0, 10, client, client_3_10.00
1572.409516, 197, 80, 277, server, server
1572.409516, 97, 45, 105, client, client_0_150.00
1572.409516, 10, 136, 15, client, client_1_150.00
1572.409516, 80, 3, 147, client, client_2_150.00
1572.409516, 10, 0, 10, client, client_3_10.00
1573.410614, 203, 7, 210, server, server
1573.410614, 64, 83, 67, client, client_0_150.00
1573.410614, 66, 84, 66, client, client_1_150.00
1573.410614, 63, 84, 67, client, client_2_150.00
1573.410614, 10, 0, 10, client, client_3_10.00
1574.414131, 199, 9, 208, server, server
1574.414131, 65, 85, 66, client, client_0_150.00
1574.414131, 64, 84, 66, client, client_1_150.00
1574.414131, 60, 84, 66, client, client_2_150.00
1574.414131, 10, 0, 10, client, client_3_10.00
1575.416183, 193, 8, 201, server, server
1575.416183, 61, 87, 63, client, client_0_150.00
1575.416183, 62, 87, 64, client, client_1_150.00
1575.416183, 60, 86, 64, client, client_2_150.00
1575.416183, 10, 0, 10, client, client_3_10.00
1576.417280, 210, 11, 221, server, server
1576.417280, 35, 110, 40, client, client_0_150.00
1576.417280, 39, 111, 39, client, client_1_150.00
1576.417280, 126, 19, 132, client, client_2_150.00
1576.417280, 10, 0, 10, client, client_3_10.00
1577.419177, 201, 11, 212, server, server
1577.419177, 29, 120, 30, client, client_0_150.00
1577.419177, 19, 129, 21, client, client_1_150.00
1577.419177, 143, 0, 150, client, client_2_150.00
1577.419177, 10, 0, 11, client, client_3_10.00
1578.420797, 199, 6, 205, server, server
1578.420797, 51, 99, 52, client, client_0_150.00
1578.420797, 31, 119, 31, client, client_1_150.00
1578.420797, 107, 38, 112, client, client_2_150.00
1578.420797, 10, 0, 10, client, client_3_10.00
1579.422849, 199, 6, 205, server, server
1579.422849, 70, 76, 74, client, client_0_150.00
1579.422849, 23, 128, 23, client, client_1_150.00
1579.422849, 96, 52, 98, client, client_2_150.00
1579.422849, 10, 0, 10, client, client_3_10.00
1580.423946, 202, 6, 208, server, server
1580.423946, 69, 80, 70, client, client_0_150.00
1580.423946, 29, 121, 29, client, client_1_150.00
1580.423946, 95, 52, 99, client, client_2_150.00
1580.423946, 9, 0, 10, client, client_3_10.00
1581.427463, 201, 183, 384, server, server
1581.427463, 21, 25, 126, client, client_0_150.00
1581.427463, 116, 33, 117, client, client_1_150.00
1581.427463, 61, 19, 131, client, client_2_150.00
1581.427463, 3, 0, 10, client, client_3_10.00
1582.429515, 200, 188, 388, server, server
1582.429515, 38, 0, 150, client, client_0_150.00
1582.429515, 125, 25, 126, client, client_1_150.00
1582.429515, 35, 48, 102, client, client_2_150.00
1582.429515, 2, 0, 10, client, client_3_10.00
1583.430613, 201, 13, 214, server, server
1583.430613, 115, 27, 123, client, client_0_150.00
1583.430613, 38, 109, 41, client, client_1_150.00
1583.430613, 39, 111, 40, client, client_2_150.00
1583.430613, 9, 0, 10, client, client_3_10.00
1584.434130, 199, 10, 209, server, server
1584.434130, 64, 83, 68, client, client_0_150.00
1584.434130, 65, 84, 66, client, client_1_150.00
1584.434130, 62, 85, 65, client, client_2_150.00
1584.434130, 8, 0, 10, client, client_3_10.00
1585.436182, 200, 8, 208, server, server
1585.436182, 64, 85, 65, client, client_0_150.00
1585.436182, 66, 85, 66, client, client_1_150.00
1585.436182, 60, 83, 67, client, client_2_150.00
1585.436182, 10, 0, 10, client, client_3_10.00
1586.437279, 202, 90, 292, server, server
1586.437279, 16, 128, 22, client, client_0_150.00
1586.437279, 130, 20, 130, client, client_1_150.00
1586.437279, 54, 21, 130, client, client_2_150.00
1586.437279, 2, 0, 10, client, client_3_10.00
1587.440796, 154, 72, 226, server, server
1587.440796, 8, 139, 12, client, client_0_150.00
1587.440796, 101, 49, 101, client, client_1_150.00
1587.440796, 41, 47, 103, client, client_2_150.00
1587.440796, 4, 0, 10, client, client_3_10.00
1588.442848, 246, 7, 253, server, server
1588.442848, 77, 69, 81, client, client_0_150.00
1588.442848, 81, 70, 81, client, client_1_150.00
1588.442848, 78, 69, 81, client, client_2_150.00
1588.442848, 10, 0, 10, client, client_3_10.00
1589.443945, 202, 9, 211, server, server
1589.443945, 66, 84, 66, client, client_0_150.00
1589.443945, 66, 83, 67, client, client_1_150.00
1589.443945, 60, 83, 68, client, client_2_150.00
1589.443945, 10, 0, 10, client, client_3_10.00
1590.447462, 199, 8, 207, server, server
1590.447462, 62, 85, 66, client, client_0_150.00
1590.447462, 65, 85, 65, client, client_1_150.00
1590.447462, 63, 84, 66, client, client_2_150.00
1590.447462, 9, 0, 10, client, client_3_10.00
1591.449515, 201, 89, 290, server, server
1591.449515, 46, 20, 130, client, client_0_150.00
1591.449515, 21, 130, 21, client, client_1_150.00
1591.449515, 124, 21, 129, client, client_2_150.00
1591.449515, 10, 0, 10, client, client_3_10.00
1592.450612, 201, 63, 264, server, server
1592.450612, 69, 23, 127, client, client_0_150.00
1592.450612, 29, 121, 29, client, client_1_150.00
1592.450612, 96, 50, 101, client, client_2_150.00
1592.450612, 7, 3, 7, client, client_3_10.00
1593.454129, 197, 8, 205, server, server
1593.454129, 66, 83, 68, client, client_0_150.00
1593.454129, 67, 82, 68, client, client_1_150.00
1593.454129, 63, 82, 68, client, client_2_150.00
1593.454129, 1, 9, 1, client, client_3_10.00
1594.456181, 202, 8, 210, server, server
1594.456181, 69, 81, 69, client, client_0_150.00
1594.456181, 70, 81, 70, client, client_1_150.00
1594.456181, 60, 83, 67, client, client_2_150.00
1594.456181, 3, 6, 4, client, client_3_10.00
1595.457278, 202, 9, 211, server, server
1595.457278, 67, 80, 70, client, client_0_150.00
1595.457278, 71, 79, 71, client, client_1_150.00
1595.457278, 61, 84, 67, client, client_2_150.00
1595.457278, 3, 7, 3, client, client_3_10.00
1596.460795, 198, 175, 373, server, server
1596.460795, 17, 33, 118, client, client_0_150.00
1596.460795, 116, 34, 116, client, client_1_150.00
1596.460795, 64, 19, 131, client, client_2_150.00
1596.460795, 1, 2, 8, client, client_3_10.00
1597.462847, 202, 9, 211, server, server
1597.462847, 30, 117, 33, client, client_0_150.00
1597.462847, 18, 133, 18, client, client_1_150.00
1597.462847, 145, 0, 150, client, client_2_150.00
1597.462847, 9, 0, 10, client, client_3_10.00
1598.463944, 200, 7, 207, server, server
1598.463944, 34, 114, 36, client, client_0_150.00
1598.463944, 49, 101, 49, client, client_1_150.00
1598.463944, 107, 39, 112, client, client_2_150.00
1598.463944, 10, 0, 10, client, client_3_10.00
1599.467462, 198, 4, 202, server, server
1599.467462, 57, 92, 59, client, client_0_150.00
1599.467462, 37, 113, 37, client, client_1_150.00
1599.467462, 95, 54, 96, client, client_2_150.00
1599.467462, 9, 0, 10, client, client_3_10.00
1600.469514, 202, 6, 208, server, server
1600.469514, 64, 83, 67, client, client_0_150.00
1600.469514, 32, 119, 32, client, client_1_150.00
1600.469514, 96, 51, 99, client, client_2_150.00
1600.469514, 10, 0, 10, client, client_3_10.00
1601.470611, 203, 192, 395, server, server
1601.470611, 127, 20, 130, client, client_0_150.00
1601.470611, 49, 27, 123, client, client_1_150.00
1601.470611, 21, 15, 136, client, client_2_150.00
1601.470611, 6, 4, 6, client, client_3_10.00
1602.474128, 200, 158, 358, server, server
1602.474128, 96, 51, 100, client, client_0_150.00
1602.474128, 41, 49, 101, client, client_1_150.00
1602.474128, 57, 0, 150, client, client_2_150.00
1602.474128, 6, 3, 7, client, client_3_10.00
1603.476180, 197, 13, 210, server, server
1603.476180, 44, 99, 51, client, client_0_150.00
1603.476180, 51, 100, 51, client, client_1_150.00
1603.476180, 92, 52, 98, client, client_2_150.00
1603.476180, 10, 0, 10, client, client_3_10.00
1604.477277, 203, 7, 210, server, server
1604.477277, 62, 84, 66, client, client_0_150.00
1604.477277, 66, 84, 66, client, client_1_150.00
1604.477277, 66, 83, 68, client, client_2_150.00
1604.477277, 9, 0, 10, client, client_3_10.00
1605.480794, 202, 9, 211, server, server
1605.480794, 65, 84, 67, client, client_0_150.00
1605.480794, 65, 83, 67, client, client_1_150.00
1605.480794, 62, 83, 67, client, client_2_150.00
1605.480794, 10, 0, 10, client, client_3_10.00
1606.482846, 200, 204, 404, server, server
1606.482846, 14, 19, 131, client, client_0_150.00
1606.482846, 132, 19, 132, client, client_1_150.00
1606.482846, 52, 19, 131, client, client_2_150.00
1606.482846, 2, 0, 10, client, client_3_10.00
1607.483944, 135, 141, 276, server, server
1607.483944, 12, 53, 97, client, client_0_150.00
1607.483944, 79, 71, 79, client, client_1_150.00
1607.483944, 44, 56, 95, client, client_2_150.00
1607.483944, 0, 5, 5, client, client_3_10.00
1608.487461, 266, 7, 273, server, server
1608.487461, 86, 61, 90, client, client_0_150.00
1608.487461, 87, 63, 87, client, client_1_150.00
1608.487461, 87, 60, 90, client, client_2_150.00
1608.487461, 6, 4, 6, client, client_3_10.00
1609.489513, 145, 7, 152, server, server
1609.489513, 47, 98, 52, client, client_0_150.00
1609.489513, 45, 106, 45, client, client_1_150.00
1609.489513, 51, 97, 53, client, client_2_150.00
1609.489513, 2, 8, 2, client, client_3_10.00
1610.490610, 166, 13, 179, server, server
1610.490610, 59, 90, 60, client, client_0_150.00
1610.490610, 52, 94, 56, client, client_1_150.00
1610.490610, 51, 92, 59, client, client_2_150.00
1610.490610, 4, 6, 4, client, client_3_10.00
1611.494127, 290, 71, 361, server, server
1611.494127, 80, 13, 138, client, client_0_150.00
1611.494127, 77, 73, 77, client, client_1_150.00
1611.494127, 125, 13, 137, client, client_2_150.00
1611.494127, 8, 1, 9, client, client_3_10.00
1612.496179, 74, 15, 89, server, server
1612.496179, 16, 119, 31, client, client_0_150.00
1612.496179, 20, 131, 20, client, client_1_150.00
1612.496179, 28, 122, 28, client, client_2_150.00
1612.496179, 10, 0, 10, client, client_3_10.00
1613.497276, 296, 0, 296, server, server
1613.497276, 100, 50, 100, client, client_0_150.00
1613.497276, 121, 29, 121, client, client_1_150.00
1613.497276, 65, 86, 65, client, client_2_150.00
1613.497276, 10, 0, 10, client, client_3_10.00
1614.500793, 225, 19, 244, server, server
1614.500793, 32, 108, 43, client, client_0_150.00
1614.500793, 144, 6, 144, client, client_1_150.00
1614.500793, 42, 103, 47, client, client_2_150.00
1614.500793, 7, 0, 10, client, client_3_10.00
1615.502845, 206, 4, 210, server, server
1615.502845, 46, 103, 47, client, client_0_150.00
1615.502845, 99, 51, 100, client, client_1_150.00
1615.502845, 51, 97, 53, client, client_2_150.00
1615.502845, 10, 0, 10, client, client_3_10.00
1616.503943, 202, 92, 294, server, server
1616.503943, 8, 138, 12, client, client_0_150.00
1616.503943, 137, 12, 138, client, client_1_150.00
1616.503943, 54, 17, 134, client, client_2_150.00
1616.503943, 3, 0, 10, client, client_3_10.00
1617.507460, 199, 76, 275, server, server
1617.507460, 10, 135, 16, client, client_0_150.00
1617.507460, 99, 51, 99, client, client_1_150.00
1617.507460, 86, 0, 150, client, client_2_150.00
1617.507460, 4, 0, 10, client, client_3_10.00
1618.509512, 195, 17, 212, server, server
1618.509512, 30, 119, 31, client, client_0_150.00
1618.509512, 32, 118, 33, client, client_1_150.00
1618.509512, 123, 12, 138, client, client_2_150.00
1618.509512, 10, 0, 10, client, client_3_10.00
1619.510609, 203, 8, 211, server, server
1619.510609, 65, 84, 66, client, client_0_150.00
1619.510609, 67, 83, 67, client, client_1_150.00
1619.510609, 61, 83, 68, client, client_2_150.00
1619.510609, 10, 0, 10, client, client_3_10.00
1620.514126, 204, 9, 213, server, server
1620.514126, 65, 82, 69, client, client_0_150.00
1620.514126, 66, 83, 67, client, client_1_150.00
1620.514126, 63, 83, 67, client, client_2_150.00
1620.514126, 10, 0, 10, client, client_3_10.00
1621.516178, 201, 86, 287, server, server
1621.516178, 133, 17, 133, client, client_0_150.00
1621.516178, 13, 132, 19, client, client_1_150.00
1621.516178, 53, 17, 133, client, client_2_150.00
1621.516178, 2, 8, 2, client, client_3_10.00
1622.517275, 143, 61, 204, server, server
1622.517275, 96, 54, 96, client, client_0_150.00
1622.517275, 10, 136, 14, client, client_1_150.00
1622.517275, 37, 57, 94, client, client_2_150.00
1622.517275, 0, 10, 0, client, client_3_10.00
1623.519177, 219, 8, 227, server, server
1623.519177, 73, 77, 73, client, client_0_150.00
1623.519177, 70, 78, 72, client, client_1_150.00
1623.519177, 71, 73, 77, client, client_2_150.00
1623.519177, 5, 6, 5, client, client_3_10.00
1624.520792, 236, 7, 243, server, server
1624.520792, 78, 69, 82, client, client_0_150.00
1624.520792, 76, 74, 76, client, client_1_150.00
1624.520792, 77, 70, 80, client, client_2_150.00
1624.520792, 5, 5, 5, client, client_3_10.00
1625.522844, 200, 8, 208, server, server
1625.522844, 67, 81, 69, client, client_0_150.00
1625.522844, 68, 83, 68, client, client_1_150.00
1625.522844, 65, 79, 71, client, client_2_150.00
1625.522844, 0, 10, 0, client, client_3_10.00
1626.523942, 204, 212, 416, server, server
1626.523942, 13, 15, 135, client, client_0_150.00
1626.523942, 136, 14, 136, client, client_1_150.00
1626.523942, 55, 15, 136, client, client_2_150.00
1626.523942, 0, 1, 9, client, client_3_10.00
1627.527459, 137, 144, 281, server, server
1627.527459, 7, 61, 90, client, client_0_150.00
1627.527459, 91, 59, 91, client, client_1_150.00
1627.527459, 34, 60, 90, client, client_2_150.00
1627.527459, 5, 0, 10, client, client_3_10.00
1628.529511, 232, 8, 240, server, server
1628.529511, 72, 74, 76, client, client_0_150.00
1628.529511, 76, 75, 76, client, client_1_150.00
1628.529511, 75, 72, 78, client, client_2_150.00
1628.529511, 9, 0, 10, client, client_3_10.00
1629.530608, 228, 7, 235, server, server
1629.530608, 70, 75, 75, client, client_0_150.00
1629.530608, 75, 75, 75, client, client_1_150.00
1629.530608, 73, 76, 75, client, client_2_150.00
1629.530608, 10, 0, 10, client, client_3_10.00
1630.534125, 203, 9, 212, server, server
1630.534125, 63, 82, 69, client, client_0_150.00
1630.534125, 66, 84, 66, client, client_1_150.00
1630.534125, 64, 83, 67, client, client_2_150.00
1630.534125, 10, 0, 10, client, client_3_10.00
1631.536177, 202, 216, 418, server, server
1631.536177, 11, 14, 136, client, client_0_150.00
1631.536177, 136, 15, 136, client, client_1_150.00
1631.536177, 54, 14, 136, client, client_2_150.00
1631.536177, 1, 0, 10, client, client_3_10.00
1632.537274, 200, 206, 406, server, server
1632.537274, 2, 40, 110, client, client_0_150.00
1632.537274, 135, 15, 135, client, client_1_150.00
1632.537274, 62, 0, 151, client, client_2_150.00
1632.537274, 1, 0, 10, client, client_3_10.00
1633.540791, 195, 9, 204, server, server
1633.540791, 49, 102, 49, client, client_0_150.00
1633.540791, 48, 101, 49, client, client_1_150.00
1633.540791, 88, 54, 96, client, client_2_150.00
1633.540791, 10, 0, 10, client, client_3_10.00
1634.542844, 205, 10, 215, server, server
1634.542844, 65, 82, 68, client, client_0_150.00
1634.542844, 67, 82, 69, client, client_1_150.00
1634.542844, 64, 82, 68, client, client_2_150.00
1634.542844, 9, 0, 10, client, client_3_10.00
1635.543941, 201, 9, 210, server, server
1635.543941, 66, 84, 66, client, client_0_150.00
1635.543941, 64, 84, 66, client, client_1_150.00
1635.543941, 61, 83, 68, client, client_2_150.00
1635.543941, 10, 0, 10, client, client_3_10.00
1636.547458, 201, 90, 291, server, server
1636.547458, 11, 133, 18, client, client_0_150.00
1636.547458, 136, 14, 136, client, client_1_150.00
1636.547458, 53, 14, 136, client, client_2_150.00
1636.547458, 1, 9, 1, client, client_3_10.00
1637.549510, 199, 63, 262, server, server
1637.549510, 10, 135, 15, client, client_0_150.00
1637.549510, 95, 56, 95, client, client_1_150.00
1637.549510, 92, 0, 150, client, client_2_150.00
1637.549510, 2, 8, 2, client, client_3_10.00
1638.550607, 193, 16, 209, server, server
1638.550607, 33, 116, 34, client, client_0_150.00
1638.550607, 35, 115, 35, client, client_1_150.00
1638.550607, 125, 11, 140, client, client_2_150.00
1638.550607, 0, 10, 0, client, client_3_10.00
1639.554124, 209, 7, 216, server, server
1639.554124, 65, 84, 67, client, client_0_150.00
1639.554124, 72, 78, 72, client, client_1_150.00
1639.554124, 67, 78, 72, client, client_2_150.00
1639.554124, 5, 5, 5, client, client_3_10.00
1640.556176, 198, 8, 206, server, server
1640.556176, 60, 84, 66, client, client_0_150.00
1640.556176, 68, 83, 68, client, client_1_150.00
1640.556176, 67, 81, 69, client, client_2_150.00
1640.556176, 3, 7, 3, client, client_3_10.00
1641.557273, 203, 99, 302, server, server
1641.557273, 11, 132, 18, client, client_0_150.00
1641.557273, 137, 13, 137, client, client_1_150.00
1641.557273, 54, 13, 138, client, client_2_150.00
1641.557273, 1, 1, 9, client, client_3_10.00
1642.560791, 155, 61, 216, server, server
1642.560791, 14, 134, 17, client, client_0_150.00
1642.560791, 96, 54, 96, client, client_1_150.00
1642.560791, 40, 57, 93, client, client_2_150.00
1642.560791, 5, 0, 10, client, client_3_10.00
1643.562843, 242, 8, 250, server, server
1643.562843, 76, 70, 80, client, client_0_150.00
1643.562843, 80, 71, 80, client, client_1_150.00
1643.562843, 76, 70, 80, client, client_2_150.00
1643.562843, 10, 0, 10, client, client_3_10.00
1644.563940, 203, 9, 212, server, server
1644.563940, 62, 83, 67, client, client_0_150.00
1644.563940, 67, 83, 67, client, client_1_150.00
1644.563940, 64, 83, 68, client, client_2_150.00
1644.563940, 10, 0, 10, client, client_3_10.00
1645.567457, 202, 7, 209, server, server
1645.567457, 63, 84, 67, client, client_0_150.00
1645.567457, 64, 85, 65, client, client_1_150.00
1645.567457, 66, 83, 67, client, client_2_150.00
1645.567457, 9, 0, 10, client, client_3_10.00
1646.569509, 201, 220, 421, server, server
1646.569509, 128, 13, 137, client, client_0_150.00
1646.569509, 54, 13, 138, client, client_1_150.00
1646.569509, 9, 14, 136, client, client_2_150.00
1646.569509, 10, 0, 10, client, client_3_10.00
1647.570606, 144, 117, 261, server, server
1647.570606, 84, 61, 89, client, client_0_150.00
1647.570606, 30, 80, 70, client, client_1_150.00
1647.570606, 20, 59, 92, client, client_2_150.00
1647.570606, 10, 0, 10, client, client_3_10.00
1648.574123, 256, 7, 263, server, server
1648.574123, 83, 67, 84, client, client_0_150.00
1648.574123, 83, 65, 85, client, client_1_150.00
1648.574123, 80, 66, 84, client, client_2_150.00
1648.574123, 10, 0, 10, client, client_3_10.00
1649.576175, 197, 9, 206, server, server
1649.576175, 64, 86, 64, client, client_0_150.00
1649.576175, 65, 86, 65, client, client_1_150.00
1649.576175, 59, 83, 67, client, client_2_150.00
1649.576175, 9, 0, 10, client, client_3_10.00
1650.577273, 202, 9, 211, server, server
1650.577273, 63, 84, 66, client, client_0_150.00
1650.577273, 66, 83, 67, client, client_1_150.00
1650.577273, 64, 83, 68, client, client_2_150.00
1650.577273, 9, 0, 10, client, client_3_10.00
1651.580790, 170, 79, 249, server, server
1651.580790, 38, 39, 112, client, client_0_150.00
1651.580790, 15, 135, 15, client, client_1_150.00
1651.580790, 107, 38, 112, client, client_2_150.00
1651.580790, 10, 0, 10, client, client_3_10.00
1652.582842, 107, 0, 107, server, server
1652.582842, 28, 122, 28, client, client_0_150.00
1652.582842, 49, 102, 49, client, client_1_150.00
1652.582842, 20, 130, 20, client, client_2_150.00
1652.582842, 10, 0, 10, client, client_3_10.00
1653.583939, 293, 9, 302, server, server
1653.583939, 66, 79, 71, client, client_0_150.00
1653.583939, 119, 31, 119, client, client_1_150.00
1653.583939, 99, 49, 102, client, client_2_150.00
1653.583939, 9, 0, 10, client, client_3_10.00
1654.587456, 234, 4, 238, server, server
1654.587456, 49, 101, 50, client, client_0_150.00
1654.587456, 108, 42, 108, client, client_1_150.00
1654.587456, 68, 80, 70, client, client_2_150.00
1654.587456, 9, 0, 10, client, client_3_10.00
1655.589508, 200, 5, 205, server, server
1655.589508, 54, 94, 56, client, client_0_150.00
1655.589508, 100, 50, 101, client, client_1_150.00
1655.589508, 37, 112, 38, client, client_2_150.00
1655.589508, 9, 0, 10, client, client_3_10.00
1656.590605, 152, 69, 221, server, server
1656.590605, 9, 136, 14, client, client_0_150.00
1656.590605, 101, 49, 101, client, client_1_150.00
1656.590605, 39, 55, 96, client, client_2_150.00
1656.590605, 3, 0, 10, client, client_3_10.00
1657.594122, 114, 0, 114, server, server
1657.594122, 52, 99, 52, client, client_0_150.00
1657.594122, 39, 111, 39, client, client_1_150.00
1657.594122, 13, 137, 13, client, client_2_150.00
1657.594122, 10, 0, 10, client, client_3_10.00
1658.596175, 333, 11, 344, server, server
1658.596175, 142, 2, 148, client, client_0_150.00
1658.596175, 97, 54, 97, client, client_1_150.00
1658.596175, 85, 61, 89, client, client_2_150.00
1658.596175, 9, 0, 10, client, client_3_10.00
1659.597272, 201, 5, 206, server, server
1659.597272, 115, 33, 117, client, client_0_150.00
1659.597272, 45, 104, 46, client, client_1_150.00
1659.597272, 31, 118, 33, client, client_2_150.00
1659.597272, 10, 0, 10, client, client_3_10.00
1660.600789, 194, 7, 201, server, server
1660.600789, 92, 55, 96, client, client_0_150.00
1660.600789, 71, 78, 72, client, client_1_150.00
1660.600789, 21, 127, 23, client, client_2_150.00
1660.600789, 10, 0, 10, client, client_3_10.00
1661.602841, 209, 222, 431, server, server
1661.602841, 15, 4, 146, client, client_0_150.00
1661.602841, 142, 9, 142, client, client_1_150.00
1661.602841, 50, 13, 137, client, client_2_150.00
1661.602841, 2, 4, 6, client, client_3_10.00
1662.603938, 200, 133, 333, server, server
1662.603938, 13, 62, 88, client, client_0_150.00
1662.603938, 86, 63, 87, client, client_1_150.00
1662.603938, 96, 0, 151, client, client_2_150.00
1662.603938, 5, 3, 7, client, client_3_10.00
1663.607455, 174, 13, 187, server, server
1663.607455, 34, 116, 35, client, client_0_150.00
1663.607455, 35, 114, 36, client, client_1_150.00
1663.607455, 96, 44, 106, client, client_2_150.00
1663.607455, 9, 0, 10, client, client_3_10.00
1664.609507, 225, 9, 234, server, server
1664.609507, 73, 76, 74, client, client_0_150.00
1664.609507, 72, 76, 75, client, client_1_150.00
1664.609507, 70, 75, 75, client, client_2_150.00
1664.609507, 10, 0, 10, client, client_3_10.00
1665.610604, 203, 8, 211, server, server
1665.610604, 63, 84, 66, client, client_0_150.00
1665.610604, 67, 83, 67, client, client_1_150.00
1665.610604, 64, 83, 68, client, client_2_150.00
1665.610604, 9, 0, 10, client, client_3_10.00
1666.614121, 200, 102, 302, server, server
1666.614121, 7, 138, 13, client, client_0_150.00
1666.614121, 139, 11, 139, client, client_1_150.00
1666.614121, 53, 10, 140, client, client_2_150.00
1666.614121, 1, 0, 10, client, client_3_10.00
1667.616174, 170, 59, 229, server, server
1667.616174, 18, 128, 22, client, client_0_150.00
1667.616174, 93, 58, 93, client, client_1_150.00
1667.616174, 54, 46, 104, client, client_2_150.00
1667.616174, 5, 0, 10, client, client_3_10.00
1668.617271, 227, 9, 236, server, server
1668.617271, 70, 75, 75, client, client_0_150.00
1668.617271, 73, 75, 75, client, client_1_150.00
1668.617271, 74, 75, 76, client, client_2_150.00
1668.617271, 10, 0, 10, client, client_3_10.00
1669.619177, 198, 8, 206, server, server
1669.619177, 64, 85, 65, client, client_0_150.00
1669.619177, 64, 85, 65, client, client_1_150.00
1669.619177, 59, 85, 65, client, client_2_150.00
1669.619177, 11, 0, 11, client, client_3_10.00
1670.620788, 205, 9, 214, server, server
1670.620788, 65, 84, 67, client, client_0_150.00
1670.620788, 67, 82, 68, client, client_1_150.00
1670.620788, 63, 81, 69, client, client_2_150.00
1670.620788, 10, 0, 10, client, client_3_10.00
1671.622840, 202, 235, 437, server, server
1671.622840, 134, 7, 143, client, client_0_150.00
1671.622840, 52, 8, 143, client, client_1_150.00
1671.622840, 6, 9, 141, client, client_2_150.00
1671.622840, 10, 0, 10, client, client_3_10.00
1672.623937, 200, 187, 387, server, server
1672.623937, 140, 0, 150, client, client_0_150.00
1672.623937, 24, 74, 76, client, client_1_150.00
1672.623937, 26, 0, 151, client, client_2_150.00
1672.623937, 10, 0, 10, client, client_3_10.00
1673.627454, 194, 8, 202, server, server
1673.627454, 48, 101, 50, client, client_0_150.00
1673.627454, 50, 99, 51, client, client_1_150.00
1673.627454, 86, 59, 91, client, client_2_150.00
1673.627454, 10, 0, 10, client, client_3_10.00
1674.629506, 205, 9, 214, server, server
1674.629506, 63, 81, 69, client, client_0_150.00
1674.629506, 66, 84, 67, client, client_1_150.00
1674.629506, 67, 82, 68, client, client_2_150.00
1674.629506, 9, 0, 10, client, client_3_10.00
1675.630603, 201, 7, 208, server, server
1675.630603, 62, 85, 65, client, client_0_150.00
1675.630603, 66, 84, 66, client, client_1_150.00
1675.630603, 65, 84, 67, client, client_2_150.00
1675.630603, 8, 0, 10, client, client_3_10.00
1676.634120, 200, 175, 375, server, server
1676.634120, 11, 39, 112, client, client_0_150.00
1676.634120, 142, 8, 142, client, client_1_150.00
1676.634120, 43, 39, 111, client, client_2_150.00
1676.634120, 4, 0, 10, client, client_3_10.00
1677.636173, 202, 11, 213, server, server
1677.636173, 31, 117, 33, client, client_0_150.00
1677.636173, 148, 2, 149, client, client_1_150.00
